conv_lat_m,conv_tau_m,conv_A_m,conv_pv_m,conv_r2,div_lat_m,div_tau_m,div_A_m,div_pv_m,div_r2,subject,round,session,file
243.12452262743597,106.70564608887543,1.620234901319678,15.184153423054857,0.9558029766337733,262.57060361946026,97.99028615706506,1.6815147176639451,17.160014360695982,0.9638279382127888,117,1,1,S_1117_S1_1_VRG.csv
227.26903120046947,113.38179141776982,1.4381053498923242,12.68374164766404,0.961501436773,206.17740907954288,109.63730111274636,1.6058040697312659,14.646512212845561,0.9459288480280754,325,1,1,S_1325_S1_1_VRG.csv
230.30089430826982,149.97040911704752,2.1668833609770055,14.448739412891888,0.9870778323958819,210.5218643997643,162.05046364713903,2.156600127260105,13.308200906824,0.9833464124908811,117,1,2,S_1117_S2_1_VRG.csv
226.58013696786446,61.981748713028374,1.8112234391694144,29.22188348630281,0.9829865470314917,194.28554276865697,46.77612897575052,1.889024321903996,40.38436619847906,0.9743793636949701,445,1,2,S_1445_S2_1_VRG.csv
240.7911912521449,388.46884078445663,1.587262840055825,4.085946344758507,0.9931445189899405,183.70402388537252,246.84841755174418,1.5832917178041577,6.414024175270515,0.9902048307100313,11,1,2,S_1011_S2_1_VRG.csv
200.98628042523455,161.54931642914477,1.6923142918008465,10.47552740678474,0.9335635586762377,189.84021046678987,86.74596309798196,1.7418676412083007,20.080100318222456,0.7932082235678973,165,1,1,S_1165_S1_1_VRG.csv
227.72138062384835,140.0279426704591,1.8111003992236223,12.93384994940513,0.9897848730789444,202.96352091390136,98.74057716432543,1.8101925854816143,18.332813494386073,0.9892748613524498,364,1,1,S_1364_S1_1_VRG.csv
231.76614025072297,100.24960326056178,1.9172183318882223,19.12444807292775,0.9708420779286997,218.93845139299142,93.32139637807714,2.0798839200367656,22.28732102990014,0.9684104363270122,232,1,1,S_1232_S1_1_VRG.csv
205.1884457043161,109.476269815086,1.836155009494814,16.772173664632746,0.9850061381947771,223.226341023221,110.38569088575481,1.8255059429674005,16.53752337208935,0.9632345259960952,122,1,1,S_1122_S1_1_VRG.csv
207.99825319101672,222.33440230289833,2.1121195616185213,9.499742458843887,0.9501253913363049,251.05205542261382,95.6610186283067,2.0881220780626255,21.828348767391617,0.964630621867184,128,1,2,S_1128_S2_1_VRG.csv
201.88275105336953,180.08448741207138,1.533626274023116,8.516148703657382,0.9809412661543246,234.21882716102132,105.32323587783478,1.5366234519098023,14.589595914923688,0.969758137157435,57,1,2,S_1057_S2_1_VRG.csv
194.85356518397657,112.15873918716022,2.3158586963041783,20.648045021616063,0.900828771389667,237.76041609634692,58.738364083782045,2.5454025912794775,43.33458432122518,0.8219538497383513,320,1,2,S_1320_S2_1_VRG.csv
207.81272233421217,89.9094796062491,1.709880318236924,19.017797964410416,0.9802192763718638,181.6577289487886,81.9373130987162,1.8060829041179278,22.04225200723876,0.9719412151079055,198,1,1,S_1198_S1_1_VRG.csv
225.86586432312097,143.02987579178895,1.8284270006333254,12.783532045395873,0.9890619178185999,250.16467111076807,96.56065225897956,1.9317090241802568,20.005136450397366,0.9784010448774948,89,3,2,S_3089_S2_1_VRG.csv
203.9846890426769,86.89734775858707,1.7972437151668277,20.682377098088438,0.9787457174562562,175.0141406880645,143.29390314650982,1.7288898533465777,12.06534133960247,0.9345620940288155,377,3,2,S_3377_S2_1_VRG.csv
322.0428243744933,156.4845902243963,1.8056952914505173,11.539125282950739,0.9846834244994455,262.9145601832673,178.6511321678676,2.028427700204046,11.354127318365137,0.9802566197184542,98,1,2,S_1098_S2_1_VRG.csv
203.1630791132082,44.188976136344806,2.089843980496378,47.29333338813231,0.9775924460295508,219.44226306478814,60.811363954604126,2.3539782807888643,38.70951295462007,0.9702277069218874,12,1,2,S_1012_S2_1_VRG.csv
190.85212675836567,86.75703767627479,1.7072806031420875,19.678871580570032,0.9430350568948329,205.72235405737482,57.49583223676676,1.685453906987204,29.314366649160522,0.8658441793285934,362,3,1,S_3362_S1_1_VRG.csv
227.12571664815803,80.47273389868629,2.6472892852176755,32.89672361014309,0.9445060367890055,210.4772152276931,110.19200224997294,2.845049589863459,25.819020725382615,0.9118112352740587,137,2,1,S_2137_S1_1_VRG.csv
238.50426190836583,105.13025262604133,1.8068248962967395,17.18653623637521,0.9739936845239416,234.2445759024178,66.3294551558355,1.8345896387037033,27.658747300026636,0.9308027601050878,89,1,1,S_1089_S1_1_VRG.csv
211.21053192407842,70.61933147637104,2.7876785561987,39.47472310937192,0.9936090259550701,218.9867535967447,87.02062797703333,2.7885539484863244,32.04474632408175,0.9868748355803721,5,1,2,S_1005_S2_1_VRG.csv
214.58479072181868,98.11187497100497,2.6622331651882973,27.134668112041155,0.968320664601376,211.45952350499158,108.0734624814442,2.927384062861845,27.08698320241628,0.9774185522323134,122,1,2,S_1122_S2_1_VRG.csv
210.1860843852656,92.12792369569036,2.0199572491190354,21.92557009958455,0.9779198104156136,195.1556187597944,68.89781069903606,1.8318284332936474,26.587614536774772,0.9738285984536961,45,1,2,S_1045_S2_1_VRG.csv
290.60868387849257,223.35073959276068,1.9830346515286137,8.87856765168683,0.8928018881792791,207.65621967560438,181.60553482198307,2.0406313299012355,11.236614191861184,0.9705679858582873,248,1,2,S_1248_S2_1_VRG.csv
211.56704143033633,183.27973938680245,1.4242652770340314,7.770991391624542,0.9553397923226217,183.04697875340054,234.34899823565752,1.6667545178440164,7.112274984712993,0.9743695950136788,156,1,2,S_1156_S2_1_VRG.csv
187.20585794232866,169.28775900677445,1.8670934111685478,11.029110563710821,0.9932211279566867,194.9220765029343,114.33802303337633,1.9511542953723326,17.064789504037275,0.995606180981163,397,1,2,S_1397_S2_1_VRG.csv
206.4236582256386,83.27086388793079,2.0780914446713448,24.95580503966096,0.95496394952479,234.56312337168475,81.72109579580193,2.082742296028944,25.48598101563802,0.9669048747997311,342,1,1,S_1342_S1_1_VRG.csv
218.56333809981373,122.34231761880653,2.796148873463183,22.85512427658439,0.9660157737041309,195.1794672422142,126.44827693915921,2.387792118429805,18.88354808961687,0.8760396912967163,51,1,2,S_1051_S2_1_VRG.csv
222.25721327800292,79.43117607343355,1.6958987929355478,21.350543662701174,0.9864577736643373,217.84559096883336,52.83820041493554,1.765281451987767,33.40918952812751,0.9239486977518192,333,1,2,S_1333_S2_1_VRG.csv
242.84560394885477,36.383962943797655,1.9492219043592172,53.573655716673365,0.8914060380359636,237.56041539235127,175.31831004575847,1.8204436703438223,10.38364829017963,0.9860224115565096,394,1,2,S_1394_S2_1_VRG.csv
235.79958266988487,174.0926692900678,1.3878513245914992,7.971911340385645,0.9721845357369545,214.06071075652804,92.44271034973679,1.60883536922933,17.403593675938893,0.9220214722493969,369,1,2,S_1369_S2_1_VRG.csv
202.4559019118109,63.55197986025052,2.362567982919164,37.17536397944489,0.9483290348412273,203.04235530967057,107.17957768950143,2.185703522677718,20.392910382700776,0.9385208079565637,218,1,2,S_1218_S2_1_VRG.csv
170.13688302520794,215.7063196679267,1.5067151507366643,6.985030169983922,0.9763839605355795,218.53013219822915,68.17580213583267,1.553500609263727,22.786686193563963,0.950411480413594,360,1,1,S_1360_S1_1_VRG.csv
223.65682092112257,197.72675384305336,2.018741578276184,10.209754315182714,0.9567629184955002,191.16009519223547,74.28088468669756,2.065067684557164,27.800795497619887,0.9055281148367545,48,1,2,S_1048_S2_1_VRG.csv
210.5416071850028,173.1071604341871,1.9525238680848356,11.279278472291487,0.9842591952907228,234.86335031729004,137.65190177775526,1.7576567704068233,12.768852066022548,0.9790633598148137,196,1,1,S_1196_S1_1_VRG.csv
186.40912885978983,99.71657297295761,2.102969130295203,21.089464545332024,0.9609898288968601,219.16566427010304,91.92627066437548,2.11524690873176,23.01025477748973,0.9442430791682185,139,1,2,S_1139_S2_1_VRG.csv
299.063680118676,277.93261403904387,2.69604399324505,9.700351297621772,0.9845319729097681,230.77092802763522,369.95445279851845,2.744686866309315,7.418985892850177,0.9883487671181321,22,1,1,S_1022_S1_1_VRG.csv
230.5552939407127,138.99146354567776,1.7934890567768733,12.903591422270809,0.9859321571049647,206.87970945607307,73.7307980721275,1.9248515629238263,26.106479425881588,0.9717641838750763,308,2,1,S_2308_S1_1_VRG.csv
242.27685078027034,98.11508818623199,2.254574103859021,22.978872521417088,0.987186583066229,214.56214695881786,117.14823580140039,2.2870407715989933,19.522622393359626,0.9145952807737289,435,1,1,S_1435_S1_1_VRG.csv
275.9722003763004,146.5834665276629,1.794065401729855,12.239207082684754,0.9436446697765748,76.73268222423557,478.15017467477065,1.9585006636980744,4.095994872385464,0.9139014113364451,192,1,2,S_1192_S2_1_VRG.csv
334.6699621551805,183.1853103685736,2.1807641855363022,11.904689197777639,0.9906890846234241,267.1433117261163,116.87444749861059,2.1729334203330555,18.59203159320935,0.9834903100776403,247,1,1,S_1247_S1_1_VRG.csv
205.70562966945204,270.91789537437967,2.4941257961719816,9.20620541779038,0.9864400515867965,222.6894762019962,174.8910280301724,2.446353832763596,13.987874966013399,0.9725302762811756,401,1,1,S_1401_S1_1_VRG.csv
219.14146626164205,54.52582050057906,1.8895612872004175,34.65443105400588,0.8854878375362545,242.94276908707005,68.01079770108035,1.84416245540326,27.11573040958415,0.8947943240098848,298,3,2,S_3298_S2_1_VRG.csv
199.74683932170473,135.69213421959114,1.8407876282149478,13.565912562300726,0.9808860728622519,262.70984600153133,178.10449441312497,1.9852962038849036,11.146805758196532,0.9700728192802327,147,3,1,S_3147_S1_1_VRG.csv
199.53560024789644,76.63274552674716,2.394723675958369,31.249352473252284,0.9169640888376104,194.86023498922964,179.54379060575727,2.520634656020817,14.039107938606652,0.9607369660310483,119,1,1,S_1119_S1_1_VRG.csv
207.52834716744937,159.19278775195684,1.8009653404907515,11.313108878380161,0.9765705908961502,191.39959318419756,148.59469732419424,1.712038029054791,11.52152842520065,0.9668251526797529,433,1,1,S_1433_S1_1_VRG.csv
174.45089046211743,110.71176864725851,1.9498280456016959,17.611750488912257,0.9555048000939517,186.49347359231203,66.50182950762155,2.0775617269571702,31.240670254328382,0.9287665466531979,420,1,2,S_1420_S2_1_VRG.csv
219.08552050038585,119.28227791182024,1.8253576268057279,15.302840109702872,0.9809189204563219,218.55242965405253,120.46037758538107,1.9515093034281743,16.20042492432804,0.9813137724680745,14,2,1,S_2014_S1_1_VRG.csv
235.20620817905822,101.96939969596019,1.8530715415465953,18.172819954533967,0.9636165699065103,253.85019821745942,128.44418876672418,1.9898032203548874,15.491578400395351,0.8920473516924388,384,1,2,S_1384_S2_1_VRG.csv
270.80905209286857,176.9449260454058,1.4814346060236339,8.372292097505431,0.9399291132088209,206.9649792825325,73.27179059565741,1.5421588041929426,21.04710136951862,0.8764973772388348,105,1,1,S_1105_S1_1_VRG.csv
211.67157161119385,80.63353983219318,1.7362452291627988,21.532543812117222,0.9229130049562733,199.48963947318052,68.5362212408538,1.7887637236987841,26.099538190362306,0.9475205521488729,261,1,2,S_1261_S2_1_VRG.csv
242.0697600818545,84.50521195837447,1.7713525630894151,20.9614593235024,0.9167692722932191,202.04418831240096,73.35662303506108,1.9331010668664774,26.352100013417253,0.9567765563271318,9,2,1,S_2009_S1_1_VRG.csv
217.85870676982714,127.64536009877797,1.8811085241804513,14.736991009502901,0.9701165139723597,194.72691866084992,164.66548914886462,1.8434204689916145,11.194941201826959,0.9630132841973741,120,1,2,S_1120_S2_1_VRG.csv
183.56245810162497,85.00184330475996,2.1268263529146014,25.02094390223068,0.9796989731926378,230.16116023085462,121.65772115677119,2.195874948923933,18.049614344610923,0.9302346310708651,203,1,1,S_1203_S1_1_VRG.csv
190.18874859898554,87.31396963223611,2.0170088565564743,23.10064317373333,0.8638000387672011,207.02328609495794,81.04814333359526,2.5123955885122777,30.998804971647818,0.9203279774877766,102,1,2,S_1102_S2_1_VRG.csv
231.3969265751267,355.97352554478465,1.823430837110483,5.12237766648486,0.9607507398153475,175.10685215714133,152.35616286613424,1.7903942341130468,11.751373888866928,0.9606887269079416,248,1,1,S_1248_S1_1_VRG.csv
263.10981338604927,189.785161885139,2.1480625796973825,11.318390533594108,0.9676686870942113,211.12676527617273,170.5927385904435,2.115385263314895,12.400206953670406,0.9755789032888047,13,1,2,S_1013_S2_1_VRG.csv
262.2676669697697,65.11932729269762,1.948670865209023,29.924616027591302,0.8778591060519044,227.79632503612,89.55816436252674,2.304418932300627,25.730975491776054,0.9145761981491783,231,1,2,S_1231_S2_1_VRG.csv
209.98617386178978,303.66323057713527,2.2412634721876055,7.3807535667980355,0.9473605196347351,234.17020379111324,123.52271071253361,2.2479587815133604,18.198748785111178,0.9764221294187402,114,1,2,S_1114_S2_1_VRG.csv
189.83734405770537,140.9672932785599,2.010003009700232,14.258647966860966,0.9681074354529523,183.99998240024675,316.9379299136955,1.8033902107317998,5.690042246514566,0.9598200017426466,439,1,2,S_1439_S2_1_VRG.csv
230.8007748225944,174.4230979016066,2.470986405173611,14.166623772314335,0.9879814479179767,219.2403564692776,82.6192041292453,2.3769717978989133,28.77020933511413,0.9735836110436956,437,1,1,S_1437_S1_1_VRG.csv
242.499173258619,59.639595788016685,3.01635407669992,50.57636687245947,0.9685271561907283,259.3961055798801,72.26560832617203,3.114143146178597,43.09301780347382,0.9506241212905837,213,1,2,S_1213_S2_1_VRG.csv
235.56469012205963,104.249346987884,2.136988510639458,20.49881915219883,0.9750920973663981,209.76738244967416,174.8558440902541,2.1462820774728306,12.274580175684603,0.9653077405261621,285,3,2,S_3285_S2_1_VRG.csv
207.9249860157036,113.76498806040726,2.3476288359135378,20.635776225520168,0.9646709388454844,210.19133261265148,97.88837157303941,2.33251044521647,23.828268953029497,0.962072036611455,305,1,1,S_1305_S1_1_VRG.csv
219.3896405165644,43.34248660306123,2.040745622294143,47.084184185916264,0.9659995688196729,191.1723615010818,98.06425154389044,2.1485332574009854,21.90944430386409,0.9164887067094369,190,1,2,S_1190_S2_1_VRG.csv
274.90947378199706,131.16981928016477,2.181148416652236,16.628431971790214,0.9495402912822368,239.1795734203391,89.463734827562,2.2150162842784256,24.758817509103395,0.9561933944627243,124,1,1,S_1124_S1_1_VRG.csv
214.43398844216932,64.62555286761153,1.93123678689726,29.883485729762175,0.9359669612427093,239.23361867471448,91.19831226537961,2.055898588918128,22.543164866205327,0.9643201123388453,151,3,1,S_3151_S1_1_VRG.csv
202.9727296642855,93.32778486544808,2.1582794403430325,23.1257973545033,0.9858268380251357,186.99912688773188,56.45840563317473,2.0650076958277563,36.57573522788901,0.6369023572057047,187,1,2,S_1187_S2_1_VRG.csv
267.46895675310014,120.08048126486683,2.2475620645670227,18.717130718434376,0.9697566975175056,258.4845510475191,66.5794105373674,2.4148590897152546,36.27035851210977,0.9731572597536751,144,1,2,S_1144_S2_1_VRG.csv
255.232734543622,81.37515660805323,2.124093400816319,26.102480036346986,0.938814315909982,235.4392285852613,131.99460427538713,2.1451487037513104,16.251790863176318,0.9757470357338,62,1,1,S_1062_S1_1_VRG.csv
239.20412861628176,95.09762731909768,2.039769055353804,21.449210804276014,0.9497828149658216,211.4946324439665,61.32290428201078,2.4361294103241518,39.726256263417,0.9030511817354548,344,1,2,S_1344_S2_1_VRG.csv
307.35484005734304,95.9660268404112,1.6804307417840232,17.51068369828973,0.95472803625728,181.73411926680225,308.04016021155286,1.7650389613905537,5.7298988553258035,0.9638900589458027,135,1,1,S_1135_S1_1_VRG.csv
227.11655335955479,175.16376307530658,3.0113413399706523,17.19157711104901,0.9224544965735662,338.52318944313936,58.28524342044011,2.772809442535863,47.57309534652237,0.916144779186018,436,1,1,S_1436_S1_1_VRG.csv
270.1831868869085,99.22266395961871,1.7869056237763439,18.00904705102024,0.9240358545649884,173.8543109225674,134.42612116454836,1.8216688505535654,13.55144993229178,0.9267180789459281,199,2,2,S_2199_S2_1_VRG.csv
227.3927907031529,70.4685672522415,1.9044531504455133,27.02556933829154,0.9694147957659874,202.02799490119776,212.49802321515176,1.9573720483555204,9.211248268289555,0.9881058733305985,376,3,2,S_3376_S2_1_VRG.csv
226.7381873598397,95.1393775876512,1.7975730010133129,18.894100913759104,0.9881103185276326,223.28982067475485,92.08736994643829,1.7432697538760762,18.930606389237003,0.9760621933322718,329,1,2,S_1329_S2_1_VRG.csv
178.1236672261593,148.34343161044154,1.8048785331399322,12.166892147133606,0.9667882765549566,235.59092038202712,83.86563361597801,1.739993444807292,20.74739520570187,0.9658474416441284,133,1,2,S_1133_S2_1_VRG.csv
218.82812097700645,130.4093131783797,1.9538847795043657,14.982708917665677,0.9663330879807991,219.5795979811699,66.03218363255871,2.068485938370709,31.325420796031253,0.9713068905179265,72,2,1,S_2072_S1_1_VRG.csv
227.47872755103785,176.84630313106476,2.036006474680558,11.512858559285958,0.9805578975161472,242.72853805830678,119.81086700591437,2.1288058827057106,17.768053398700665,0.9847375347121148,417,1,1,S_1417_S1_1_VRG.csv
199.84977349140468,128.14795516108558,1.9101943993985833,14.906163715194795,0.9849826471556727,239.0280921413068,145.77045377539423,1.8330528263990782,12.574927078319172,0.9754456254994577,250,1,1,S_1250_S1_1_VRG.csv
247.78482457183435,88.98954875780748,2.1733849413259785,24.422923496792052,0.9686803221585917,211.78416751984403,191.9382159614253,2.2272390396831927,11.603937384365452,0.9917976954046139,177,1,1,S_1177_S1_1_VRG.csv
235.3723803458972,106.16143344271991,1.3420381729580946,12.641485042514992,0.9282623032550092,250.4928655530267,60.21609473044585,1.3706177265786477,22.761650896062672,0.7507920121249161,97,3,1,S_3097_S1_1_VRG.csv
231.5136463225763,150.0849460759093,2.283834353722926,15.216944893112855,0.9741166832169543,227.20322543764078,61.46865230454914,2.211139307556859,35.97182018245124,0.9808087342526279,17,1,2,S_1017_S2_1_VRG.csv
199.3209724940678,115.62753013324614,2.161620002756344,18.694682834315927,0.9762384989137529,227.3678703589465,72.01299199729804,1.933585051126794,26.850502909243694,0.9584860707377303,154,1,2,S_1154_S2_1_VRG.csv
215.61164158826162,94.2809162109836,2.1995286880438667,23.3295217785296,0.9878629977880525,223.32761659863712,131.6343599207869,2.2751586710658747,17.28392702661363,0.9838662101970183,240,1,1,S_1240_S1_1_VRG.csv
214.06302436779836,85.90435076888139,1.800206195447476,20.955937380759483,0.9720650010279797,257.7436339411502,72.67217333292645,2.020757329307624,27.806479930772284,0.9508780379200051,411,1,2,S_1411_S2_1_VRG.csv
214.36552873130273,71.4475707244365,2.3782641103578226,33.28684357275717,0.9953972209411601,207.50393677782088,93.90854126064532,2.3753733355576028,25.294539811503398,0.9852010048084391,5,1,1,S_1005_S1_1_VRG.csv
211.36995775296984,97.76442520484612,2.010435337302824,20.564078734062544,0.9809649101909206,215.5493394464548,89.98313451809933,2.1281235890523247,23.650249576761198,0.9815498238102623,430,1,1,S_1430_S1_1_VRG.csv
197.98989001869063,178.75990472205035,1.755234349134104,9.818948784198993,0.9824314810843674,195.22357119965775,86.80064863060711,1.606815034347119,18.511555612736903,0.986599308819119,364,1,2,S_1364_S2_1_VRG.csv
259.1986417880024,101.7936496255074,1.5722231419745174,15.445198671612916,0.9733690097445599,159.27554142646602,132.78266218693523,1.5479947547695159,11.658109042807144,0.9823874179313042,388,1,2,S_1388_S2_1_VRG.csv
182.60373444259847,329.20606792429714,1.9048635382485615,5.786234592390915,0.8823371255989605,238.72607857274664,256.0073774934703,1.9773906875927367,7.723959781757351,0.9251987343717316,343,1,1,S_1343_S1_1_VRG.csv
226.7987508903853,81.14927477450537,2.4171657740223735,29.78665897802667,0.9733801748564586,176.71243568112763,235.94682482598816,2.432433325909431,10.309243736182344,0.9802984582539767,137,3,1,S_3137_S1_1_VRG.csv
206.7266317120089,99.41446659154406,1.9538697022381117,19.653776449516283,0.9725022621568616,219.03639324750765,90.4619189842526,1.9518051012404858,21.57598604093565,0.9546056077012832,85,1,1,S_1085_S1_1_VRG.csv
194.89432779313998,81.34823179071674,1.7791810715944505,21.871170797808126,0.9326277589848524,211.16775608154316,59.39629268895098,1.6733270631029122,28.172247582283667,0.9165495344928795,244,1,1,S_1244_S1_1_VRG.csv
259.46238220308965,72.63750873482739,1.468987602695778,20.22354054099662,0.875344068053821,239.0841537261841,104.67815053487128,1.4432992672686629,13.787970649976842,0.9140191314974412,62,1,2,S_1062_S2_1_VRG.csv
270.6340410949839,151.50985458695925,1.94209870888191,12.81829960286339,0.9855701151007218,218.55171035057487,153.70818424005114,1.8913550622322404,12.304842917657844,0.9867746879377091,389,1,1,S_1389_S1_1_VRG.csv
233.95655417627594,96.34266583015938,1.9937248052312322,20.694100459560993,0.9852519052156735,298.0635824116524,84.83629870837807,1.8512551756727895,21.821498625681645,0.9818560218499756,391,1,2,S_1391_S2_1_VRG.csv
262.0614486822901,140.13883893090352,1.603348745710126,11.441144781431142,0.9123519040481466,206.9145029157866,108.21150349761264,1.5700789683621252,14.509353604875884,0.9050521872222937,199,1,1,S_1199_S1_1_VRG.csv
214.70453045258725,134.85766647830062,1.9226264454550568,14.256708540662897,0.9873796666371184,183.144228497068,96.64771095140262,2.0410985008384963,21.118953369364558,0.9809294635506007,165,1,2,S_1165_S2_1_VRG.csv
243.06951810685482,203.1438908736045,2.5976109746297,12.787049433083496,0.9855654534384539,169.5991842219612,123.06493384599538,2.426293292010231,19.715553538967626,0.9688980353157669,67,1,1,S_1067_S1_1_VRG.csv
190.54846556010307,88.1264714799121,1.5095595018609296,17.129467190854506,0.959905250958188,230.3481428527737,69.97995223395603,1.618204057116494,23.123823401687044,0.9450333592400464,303,1,2,S_1303_S2_1_VRG.csv
229.01500575075679,205.68735805587292,1.4911867531931846,7.2497734779991605,0.9124648914515026,141.29745775866783,779.7077739284056,1.51647547413087,1.9449279907655708,0.9501168215491964,147,2,1,S_2147_S1_1_VRG.csv
238.49310559660157,109.87308450952008,2.0630745178276904,18.776887233460098,0.9841607442296905,242.68017197649468,81.03780959589233,2.282308378817198,28.16350034876664,0.9616892820299722,438,3,2,S_3438_S2_1_VRG.csv
266.4766997403378,171.84253359717303,2.2300745282148102,12.97743045061515,0.9797550602797305,198.2898233242137,136.94975346160547,2.1860729067600415,15.962591034330835,0.9894605881129074,363,1,1,S_1363_S1_1_VRG.csv
210.6134736034948,89.46762963134121,1.9552014883143471,21.85373074452645,0.9517386529662103,187.38440577080445,79.0713098507769,1.9716716054691024,24.9353603625643,0.9850022088924328,377,3,1,S_3377_S1_1_VRG.csv
447.0542565297797,334.61248668242143,1.670771765483845,4.993154266444228,0.9133902712699915,203.45023975193283,110.44690393001605,1.7297867651750654,15.6617044355642,0.9803273768764053,276,1,2,S_1276_S2_1_VRG.csv
231.3737822683696,138.40341962708567,2.288641310692864,16.536017078619746,0.9618765727909002,161.64676783121539,277.5104513603517,2.300839385917112,8.291000842088776,0.908812733397818,151,1,2,S_1151_S2_1_VRG.csv
262.3031608430804,108.1770091430565,1.908565362232402,17.642985116259393,0.9740985087741276,233.9969724287718,112.11842581024638,1.7333206768684135,15.459730765413648,0.983064467678068,385,1,2,S_1385_S2_1_VRG.csv
202.80028205268533,175.28808553439282,1.6820405195479706,9.59586337211688,0.8790255024571383,202.7533417657335,84.87448076808163,1.5478695729635084,18.23716102833125,0.797916559335565,210,1,2,S_1210_S2_1_VRG.csv
278.48476480279055,114.17693313050977,2.132347038219889,18.67581287879324,0.9600627879915883,190.40703341205773,123.29723430799383,1.6929011970183943,13.730244692995818,0.9018527611708678,199,3,2,S_3199_S2_1_VRG.csv
167.49958842344876,42.609869246490526,1.223567626823023,28.71559214943612,0.7493335117027038,194.51811967783536,45.108732939426694,1.7011820541054563,37.712920387053494,0.7745264515889293,223,3,2,S_3223_S2_1_VRG.csv
230.49433397669185,180.9987325501458,1.8712659396466256,10.338558250004265,0.9644603136519199,190.63398429563355,114.0514081838419,2.016012084551062,17.676345401201964,0.9863656543086189,448,1,2,S_1448_S2_1_VRG.csv
206.4857268184959,50.8314817124837,1.555129393262898,30.593823765734804,0.8618833497893346,190.43532742436304,41.475510222045784,1.6255213890290268,39.19231807701792,0.7243142847280986,223,3,1,S_3223_S1_1_VRG.csv
203.56893995983995,80.84083073104787,1.9712882993891985,24.384810021900257,0.9875903208589142,251.00680066994187,45.82855920327287,2.16356556393861,47.209984375509194,0.9215703160554046,452,1,2,S_1452_S2_1_VRG.csv
198.71013676126606,236.48407964275373,1.8068692992764894,7.64055365589958,0.9759755444085569,203.62609891175936,160.67706878573114,1.8210372797766707,11.33352315634468,0.9704155030073338,120,1,1,S_1120_S1_1_VRG.csv
230.22962902567417,110.47277177741515,1.7828355223961108,16.138234731615473,0.9673360718699754,282.46610579193555,99.25936895400386,1.8657941243182319,18.797158837296543,0.9610342448538121,354,1,1,S_1354_S1_1_VRG.csv
214.399264598876,92.57564143420605,1.8354222099453392,19.826189497696138,0.9813147041215458,203.03238704782223,88.25936377311315,1.8214747617873916,20.637750873321792,0.9693988824331253,342,1,2,S_1342_S2_1_VRG.csv
185.94107269415932,90.62157931895102,1.5645255040556736,17.264381351699704,0.9898625789765367,206.56162007932116,83.7249526925868,1.6270160720943152,19.432869410726763,0.9857064535889062,29,1,2,S_1029_S2_1_VRG.csv
170.96206027798047,261.9420100779185,2.1402160254281672,8.170571894105601,0.9746919279465871,198.49920258839626,65.84396035348584,1.9804454024683118,30.07785971311893,0.9002808775448589,423,1,2,S_1423_S2_1_VRG.csv
207.16661056236612,104.19743191585042,2.0584358084532393,19.75514914912324,0.9684941199919579,222.70036895849682,147.4896683050676,2.1031876659920954,14.259898270581655,0.9892320951376603,376,1,1,S_1376_S1_1_VRG.csv
